pC,pA,pB,Q_stochastic,Q_input_state,Percentage Difference
0.5,0.6000000000000001,0.4,77731.66705550822,78737.81105387589,-1.2943810887899527
0.5,0.6000000000000001,0.5,79622.24401714532,79939.57330389592,-0.3985435108840485
0.5,0.6000000000000001,0.6000000000000001,81749.51439407897,80882.9426964972,1.0600328381211064
0.5,0.6000000000000001,0.7000000000000001,81589.07228180984,81567.91923167977,0.02592632755647736
0.5,0.6000000000000001,0.8,81715.0903758324,81994.5029094436,-0.34193504813627695
0.5,0.6000000000000001,0.9,82128.0180682953,82162.6937297887,-0.042221476067476844
0.5,0.6000000000000001,1.0,82039.39731130852,82072.49169271506,-0.040339620342356726
0.5,0.7000000000000001,0.0,72379.78476013843,71692.21539864883,0.9499466788526076
0.5,0.7000000000000001,0.1,74498.11423390162,74287.78145732568,0.2823330210957614
0.5,0.7000000000000001,0.2,76815.01635670467,76501.82411115577,0.40772268288602687
0.5,0.7000000000000001,0.30000000000000004,78808.84997029838,78334.34336013913,0.6020981277332251
0.5,0.7000000000000001,0.4,79725.2958306886,79785.33920427578,-0.07531282632640296
0.5,0.7000000000000001,0.5,81641.74510610753,80854.81164356568,0.9638861363375877
0.5,0.7000000000000001,0.6000000000000001,81915.7758399609,81542.76067800887,0.45536425447619977
0.5,0.7000000000000001,0.7000000000000001,81758.2361438946,81849.18630760531,-0.11124281540350807
0.5,0.7000000000000001,0.8,82123.43143135746,81774.08853235505,0.4253876060870741
0.5,0.7000000000000001,0.9,82151.45595015345,81317.46735225803,1.0151841963719554
0.5,0.7000000000000001,1.0,80622.29134690967,80479.32276731427,0.17733132761039958
0.5,0.8,0.0,71208.07841593433,71508.4861304801,-0.42187308129711837
0.5,0.8,0.1,74953.18597502215,74627.12317576092,0.4350219340507917
0.5,0.8,0.2,77370.11642818367,77193.70045140621,0.22801565374559954
0.5,0.8,0.30000000000000004,80371.30306939529,79208.217957416,1.447139796868848
0.5,0.8,0.4,80384.48207519912,80670.67569379028,-0.356030929357024
0.5,0.8,0.5,81233.9796376514,81581.07366052907,-0.42727689130325297
0.5,0.8,0.6000000000000001,82028.77186490339,81939.41185763231,0.1089373950621302
0.5,0.8,0.7000000000000001,81043.87999603756,81745.69028510008,-0.865963338745417
0.5,0.8,0.8,81174.92599528046,80999.90894293232,0.21560481910178914
0.5,0.8,0.9,78898.57044659088,79702.06783112907,-1.0183928301744134
0.5,0.8,1.0,78583.91811979878,77852.16694969029,0.9311716539673619
0.5,0.9,0.0,71378.03197433021,70795.64567510235,0.8159181237124941
0.5,0.9,0.1,74486.22694464798,74600.19231460922,-0.15300193691637612
0.5,0.9,0.2,76834.76913683176,77634.73700233099,-1.0411534706046979
0.5,0.9,0.30000000000000004,79936.85030254522,79899.27973826774,0.04700030603568627
0.5,0.9,0.4,81788.41562832249,81393.82052241938,0.48245842992765164
0.5,0.9,0.5,81926.86916867159,82118.359354786,-0.23373306957472198
0.5,0.9,0.6000000000000001,82117.19063762395,82072.89623536755,0.053940474476132094
0.5,0.9,0.7000000000000001,80939.42033708772,81257.43116416404,-0.3928998079698357
0.5,0.9,0.8,79414.51016032626,79671.96414117544,-0.3241901011911058
0.5,0.9,0.9,77218.68633599137,77316.49516640182,-0.12666471685993633
0.5,0.9,1.0,73982.71835240886,74191.0242398431,-0.2815601968584009
0.5,1.0,0.0,70013.84142445568,69553.69403251556,0.6572234612160409
0.5,1.0,0.1,73845.41420389606,74206.98887387055,-0.48963726979192124
0.5,1.0,0.2,78291.36662184824,77824.93376393014,0.5957653800718529
0.5,1.0,0.30000000000000004,80467.13634513109,80407.52870269428,0.07407700229463211
0.5,1.0,0.4,81652.7336814656,81954.77369016309,-0.36990801786963856
0.5,1.0,0.5,82457.8299824907,82466.6687263365,-0.010719107994568933
0.5,1.0,0.6000000000000001,81939.61272545281,81943.21381121452,-0.004394804468716884
0.5,1.0,0.7000000000000001,79656.46007682191,80384.40894479715,-0.9138604292397557
0.5,1.0,0.8,78218.92732271281,77790.2541270844,0.5480427951406389
0.5,1.0,0.9,74441.11460135928,74160.74935807625,0.3766268745227899
0.5,1.0,1.0,69432.34465010893,69495.8946377727,-0.09152792979123828
0.6000000000000001,0.0,0.0,58111.33869918023,58124.42024541517,-0.02251117686799941
0.6000000000000001,0.0,0.1,62001.227078420496,61970.17327856561,0.05008578268234112
0.6000000000000001,0.0,0.2,65317.957915717576,65242.55386439773,0.11544153204719859
0.6000000000000001,0.0,0.30000000000000004,67325.76242033759,67941.56200291148,-0.9146566788642436
0.6000000000000001,0.0,0.4,70327.99428609328,70067.1976941069,0.37082899154703797
0.6000000000000001,0.0,0.5,71798.0023568563,71619.46093798397,0.24867184742123594
0.6000000000000001,0.0,0.6000000000000001,72675.92588203792,72598.3517345427,0.10673981315509536
0.6000000000000001,0.0,0.7000000000000001,73362.44690176778,73003.8700837831,0.4887743431797089
0.6000000000000001,0.0,0.8,72507.458702455,72836.01598570513,-0.45313584164964027
0.6000000000000001,0.0,0.9,72692.71142674779,72094.78944030884,0.8225336140356646
0.6000000000000001,0.0,1.0,70659.16200062294,70780.19044759421,-0.171284860369858
0.6000000000000001,0.1,0.0,61777.190968935705,61997.58007694305,-0.35674834765175034
0.6000000000000001,0.1,0.1,65459.49147495455,65117.97922659271,0.5217154008788866
0.6000000000000001,0.1,0.2,67154.88915220942,67846.96452658807,-1.0305658800359714
0.6000000000000001,0.1,0.30000000000000004,70333.98266468417,70184.53597692905,0.2124814806344762
0.6000000000000001,0.1,0.4,72736.40104961197,72130.69357761572,0.8327432526983489
0.6000000000000001,0.1,0.5,73527.04178262084,73685.43732864803,-0.21542488611941105
0.6000000000000001,0.1,0.6000000000000001,74436.50926918683,74848.76723002602,-0.5538383850703188
0.6000000000000001,0.1,0.7000000000000001,75534.61943725853,75620.68328174968,-0.11393960164535277
0.6000000000000001,0.1,0.8,76516.39994668929,76001.185483819,0.67333860875478
0.6000000000000001,0.1,0.9,76332.2600625927,75990.27383623397,0.448023189773626
0.6000000000000001,0.1,1.0,75636.43609667792,75587.94833899461,0.06410634898414955
0.6000000000000001,0.2,0.0,65160.148631776705,65283.38125363072,-0.18912268379007566
0.6000000000000001,0.2,0.1,68194.74079495009,67861.84967009898,0.4881477969863697
0.6000000000000001,0.2,0.2,70387.03793160139,70178.91863912197,0.2956784353983696
0.6000000000000001,0.2,0.30000000000000004,71646.00909301532,72234.58816069967,-0.821509913999838
0.6000000000000001,0.2,0.4,75016.38410964853,74028.85823483215,1.316413589560579
0.6000000000000001,0.2,0.5,75444.21734471747,75561.72886151937,-0.15575947493094983
0.6000000000000001,0.2,0.6000000000000001,76630.78833987995,76833.20004076134,-0.2641388732471821
0.6000000000000001,0.2,0.7000000000000001,78402.85507134134,77843.27177255804,0.713728215986669
0.6000000000000001,0.2,0.8,78366.68252028766,78591.94405690949,-0.2874455436639255
0.6000000000000001,0.2,0.9,79359.40596275119,79079.21689381567,0.35306346555445794
0.6000000000000001,0.2,1.0,78347.18967031314,79305.0902832766,-1.222635575052959
0.6000000000000001,0.30000000000000004,0.0,68301.78947403409,67981.82377547822,0.4684587344194081
0.6000000000000001,0.30000000000000004,0.1,70278.26711217352,70201.78460908437,0.10882810039563905
0.6000000000000001,0.30000000000000004,0.2,71961.65342211223,72238.41620199944,-0.3845975831930643
0.6000000000000001,0.30000000000000004,0.30000000000000004,73011.36674969175,74091.71855422338,-1.479703575794507
0.6000000000000001,0.30000000000000004,0.4,76537.45228298713,75761.69166575624,1.0135699505160107
0.6000000000000001,0.30000000000000004,0.5,77324.88550800824,77248.33553659798,0.09899784643371315
0.6000000000000001,0.30000000000000004,0.6000000000000001,78978.52528880283,78551.65016674863,0.540495179535498
0.6000000000000001,0.30000000000000004,0.7000000000000001,79449.03808287872,79671.63555620817,-0.2801764234039566
0.6000000000000001,0.30000000000000004,0.8,81425.11887170949,80608.29170497664,1.003163615910485
0.6000000000000001,0.30000000000000004,0.9,81427.60647387922,81361.61861305399,0.08103868415486444
0.6000000000000001,0.30000000000000004,1.0,81364.11157747578,81931.61628044023,-0.6974877399405564
0.6000000000000001,0.4,0.0,69916.57638917981,70092.90764248552,-0.25220235659735774
0.6000000000000001,0.4,0.1,71332.87642217267,72137.78404354895,-1.1283823977776424
0.6000000000000001,0.4,0.2,74798.09280061477,74025.45721522048,1.032961612341999
0.6000000000000001,0.4,0.30000000000000004,75319.16694436948,75755.92715750016,-0.5798792403708705
0.6000000000000001,0.4,0.4,76897.31606557767,77329.19387038797,-0.5616292309109908
0.6000000000000001,0.4,0.5,79396.44907953613,78745.25735388389,0.8201773923162552
0.6000000000000001,0.4,0.6000000000000001,79740.37759421919,80004.11760798795,-0.3307483883646488
0.6000000000000001,0.4,0.7000000000000001,81667.81637215811,81105.77463270014,0.688204686282735
0.6000000000000001,0.4,0.8,82638.26378018603,82050.22842802043,0.7115775734709764
0.6000000000000001,0.4,0.9,83279.18044016218,82837.4789939489,0.5303863989519576
0.6000000000000001,0.4,1.0,82512.14989224647,83467.52633048545,-1.157861526437761
0.6000000000000001,0.5,0.0,71302.18964805742,71616.63285465262,-0.44100077171159563
0.6000000000000001,0.5,0.1,74361.21548885833,73669.84797349267,0.9297420850648342
0.6000000000000001,0.5,0.2,76096.32917991123,75540.04167878513,0.731030664844423
0.6000000000000001,0.5,0.30000000000000004,77231.18681303029,77227.21397053,0.005144090961467473
0.6000000000000001,0.5,0.4,78793.1114498017,78731.36484872732,0.07836548137043575
0.6000000000000001,0.5,0.5,79967.77669923552,80052.49431337707,-0.10593968925781663
0.6000000000000001,0.5,0.6000000000000001,81310.59107520414,81190.60236447926,0.1475683661110053
0.6000000000000001,0.5,0.7000000000000001,81574.88656624057,82145.68900203388,-0.699728139161798
0.6000000000000001,0.5,0.8,82660.11190919054,82917.75422604091,-0.31168880721261405
0.6000000000000001,0.5,0.9,84310.90019072726,83506.7980365004,0.95373451405195
0.6000000000000001,0.5,1.0,83806.65131063903,83912.8204334123,-0.12668340890956037
0.6000000000000001,0.6000000000000001,0.0,72346.64796670775,72552.99941197954,-0.28522599328548265
0.6000000000000001,0.6000000000000001,0.1,74619.14146699006,74797.97639891555,-0.23966361500501174
0.6000000000000001,0.6000000000000001,0.2,76884.964198566,76782.16959269333,0.13369923097991612
0.6000000000000001,0.6000000000000001,0.30000000000000004,78288.25477882958,78505.57899331293,-0.27759491522362734
0.6000000000000001,0.6000000000000001,0.4,79711.82080236668,79968.20460077433,-0.32163836658971473
0.6000000000000001,0.6000000000000001,0.5,81002.11380898659,81170.04641507755,-0.20731879477487816
0.6000000000000001,0.6000000000000001,0.6000000000000001,81178.1781353385,82111.10443622258,-1.149232863207061
0.6000000000000001,0.6000000000000001,0.7000000000000001,82456.59012281318,82791.37866420942,-0.4060179312503613
0.6000000000000001,0.6000000000000001,0.8,82819.46366967638,83210.86909903804,-0.47260077766595615
0.6000000000000001,0.6000000000000001,0.9,82990.97355863293,83369.5757407085,-0.45619681977593485
0.6000000000000001,0.6000000000000001,1.0,83683.27630417263,83267.49858922075,0.4968468412262069
0.6000000000000001,0.7000000000000001,0.0,73515.51157323385,72902.00731446629,0.8345235524293435
0.6000000000000001,0.7000000000000001,0.1,75400.00098870945,75522.16931981756,-0.16202696220973253
0.6000000000000001,0.7000000000000001,0.2,77479.28804148045,77751.84095694512,-0.3517751935443015
0.6000000000000001,0.7000000000000001,0.30000000000000004,79995.31988346987,79591.02222584891,0.5054016387582515
0.6000000000000001,0.7000000000000001,0.4,80915.88407612505,81039.71312652898,-0.15303429211430838
0.6000000000000001,0.7000000000000001,0.5,83212.49620322176,82097.91365898529,1.3394413040013087
0.6000000000000001,0.7000000000000001,0.6000000000000001,82238.7995651268,82765.62382321789,-0.6406030497489011
0.6000000000000001,0.7000000000000001,0.7000000000000001,83854.9284475713,83042.84361922674,0.9684401899553312
0.6000000000000001,0.7000000000000001,0.8,83083.31024402795,82929.57304701183,0.1850398071099594
0.6000000000000001,0.7000000000000001,0.9,82900.55702780132,82425.8121065732,0.5726679509148673
0.6000000000000001,0.7000000000000001,1.0,82188.86895968065,81531.56079791082,0.7997532635377776
0.6000000000000001,0.8,0.0,72353.06674556849,72663.65656211282,-0.42926973314971345
0.6000000000000001,0.8,0.1,75769.90338517787,75842.42673619877,-0.09571524811406099
0.6000000000000001,0.8,0.2,78297.2003555945,78449.05577154047,-0.193947440337979
0.6000000000000001,0.8,0.30000000000000004,79987.34115411052,80483.54366813797,-0.6203513041787732
0.6000000000000001,0.8,0.4,81995.00999108906,81945.89042599127,0.05990555413448684
0.6000000000000001,0.8,0.5,83456.02662314913,82836.09604510033,0.7428230208563932
0.6000000000000001,0.8,0.6000000000000001,83321.49348366502,83154.16052546521,0.2008280831315351
0.6000000000000001,0.8,0.7000000000000001,82824.66211239569,82900.08386708586,-0.0910619527645383
0.6000000000000001,0.8,0.8,81571.27909354707,82073.86606996227,-0.6161322735160589
0.6000000000000001,0.8,0.9,80138.99237403707,80675.50713409451,-0.669480291882555
0.6000000000000001,0.8,1.0,78851.6064430236,78705.00705948251,0.1859180683237205
0.6000000000000001,0.9,0.0,71942.28378794291,71837.94715491918,0.14502824699209693
0.6000000000000001,0.9,0.1,76945.0829294656,75758.74864805912,1.5417934925016281
0.6000000000000001,0.9,0.2,78805.32250159519,78873.81403647942,-0.08691232103370536
0.6000000000000001,0.9,0.30000000000000004,81279.69798053213,81183.14332018011,0.11879308455986905
0.6000000000000001,0.9,0.4,82164.70390202687,82686.7364991612,-0.6353489665791258
0.6000000000000001,0.9,0.5,83261.39212826404,83384.59357342265,-0.14796947541883884
0.6000000000000001,0.9,0.6000000000000001,83148.73123105432,83276.71454296452,-0.15392094385007005
0.6000000000000001,0.9,0.7000000000000001,82736.9155955303,82363.09940778675,0.4518130571497197
0.6000000000000001,0.9,0.8,80192.8617135535,80643.7481678894,-0.5622526054082556
0.6000000000000001,0.9,0.9,78519.71091581312,78118.66082327242,0.5107635877196388
0.6000000000000001,0.9,1.0,74087.37667560534,74787.83737393582,-0.945452153607058
0.6000000000000001,1.0,0.0,69949.4105294876,70424.87909288536,-0.6797320517766379
0.6000000000000001,1.0,0.1,74700.73177493417,75271.1350553986,-0.7635845953731631
0.6000000000000001,1.0,0.2,78723.65398722353,79026.11575176194,-0.3842069685783403
0.6000000000000001,1.0,0.30000000000000004,80733.59830321037,81689.8211819753,-1.184417514965281
0.6000000000000001,1.0,0.4,83516.05461468526,83262.25134603876,0.3038975797138208
0.6000000000000001,1.0,0.5,83321.62327054053,83743.40624395225,-0.5062107012032407
0.6000000000000001,1.0,0.6000000000000001,83587.33023581763,83133.28587571582,0.5431975860705796
0.6000000000000001,1.0,0.7000000000000001,80811.60668218689,81431.89024132947,-0.7675674134063597
0.6000000000000001,1.0,0.8,78429.53407280648,78639.21934079315,-0.26735498363667415
0.6000000000000001,1.0,0.9,74300.16639678825,74755.2731741069,-0.6125245734824145
0.6000000000000001,1.0,1.0,69771.55226330656,69780.05174127073,-0.012181867377832497
0.7000000000000001,0.0,0.0,57891.04214499286,57933.91247095897,-0.07405347075758786
0.7000000000000001,0.0,0.1,61938.53798782864,62109.937602180304,-0.2767253149974973
0.7000000000000001,0.0,0.2,66341.2638942099,65647.83070666082,1.045251698331898
0.7000000000000001,0.0,0.30000000000000004,68507.83437939499,68547.59178440055,-0.05803337000171365
0.7000000000000001,0.0,0.4,70197.2295103457,70809.22083539944,-0.8718169211557559
0.7000000000000001,0.0,0.5,72253.20648559928,72432.71785965754,-0.2484476230048536
0.7000000000000001,0.0,0.6000000000000001,73044.50832657066,73418.08285717481,-0.5114341093706266
0.7000000000000001,0.0,0.7000000000000001,74308.74981888974,73765.3158279513,0.7313189796126797
0.7000000000000001,0.0,0.8,73538.07915255208,73474.41677198697,0.08657063292751783
0.7000000000000001,0.0,0.9,72834.44347920979,72545.38568928183,0.3968696349145164
0.7000000000000001,0.0,1.0,71145.33411281003,70978.22257983588,0.2348875510362598
0.7000000000000001,0.1,0.0,62526.24874091704,62138.993526953476,0.6193482285626826
0.7000000000000001,0.1,0.1,65501.365398472895,65481.22124795102,0.030753787191045424
0.7000000000000001,0.1,0.2,68131.79038255321,68390.01351165416,-0.3790053477988101
0.7000000000000001,0.1,0.30000000000000004,70490.30576199364,70865.37031806291,-0.5320796271414228
0.7000000000000001,0.1,0.4,73170.70080365721,72907.29166717725,0.3599926385655003
0.7000000000000001,0.1,0.5,74667.21512374599,74515.77755899722,0.20281667730314892
0.7000000000000001,0.1,0.6000000000000001,75878.12790842418,75690.82799352279,0.2468430891276611
0.7000000000000001,0.1,0.7000000000000001,76580.48318964691,76432.44297075397,0.19331324735354724
0.7000000000000001,0.1,0.8,76555.63407548895,76740.62249069077,-0.24163919146618185
0.7000000000000001,0.1,0.9,76389.77377877048,76615.36655333318,-0.2953180293687325
0.7000000000000001,0.1,1.0,76091.16158370924,76056.67515868117,0.045322510933319134
0.7000000000000001,0.2,0.0,66539.77918391266,65691.77436166845,1.2744328770619593
0.7000000000000001,0.2,0.1,68532.39667163868,68406.35153202749,0.18392051895560171
0.7000000000000001,0.2,0.2,70807.11954567966,70835.31094827762,-0.039814361576701304
0.7000000000000001,0.2,0.30000000000000004,73430.04386560056,72978.65261041885,0.6147228456078399
0.7000000000000001,0.2,0.4,74988.65185257919,74836.37651845119,0.20306450424974085
0.7000000000000001,0.2,0.5,76189.37404272595,76408.48267237462,-0.2875842365180773
0.7000000000000001,0.2,0.6000000000000001,77807.4591506851,77694.97107218915,0.1445723581309913
0.7000000000000001,0.2,0.7000000000000001,78237.6464147287,78695.84171789479,-0.585645560881575
0.7000000000000001,0.2,0.8,79319.94508352075,79411.0946094915,-0.11491375324928377
0.7000000000000001,0.2,0.9,80530.22225563829,79840.72974697934,0.8561909918368262
0.7000000000000001,0.2,1.0,80369.04603691568,79984.74713035827,0.47816780901055933
0.7000000000000001,0.30000000000000004,0.0,68981.69483740052,68592.25497510386,0.5645553696739675
0.7000000000000001,0.30000000000000004,0.1,71360.64862379659,70885.32845440971,0.6660816269940283
0.7000000000000001,0.30000000000000004,0.2,72884.32161102722,72983.7230165312,-0.1363824253376171
0.7000000000000001,0.30000000000000004,0.30000000000000004,74285.57152235569,74887.43866146838,-0.8102073212582838
0.7000000000000001,0.30000000000000004,0.4,76417.87167534877,76596.4753892212,-0.23371982228346963
0.7000000000000001,0.30000000000000004,0.5,79210.25193789965,78110.8331997897,1.3879753077567343
0.7000000000000001,0.30000000000000004,0.6000000000000001,79439.14369502229,79430.51209317386,0.010865678363250197
0.7000000000000001,0.30000000000000004,0.7000000000000001,80358.62047289968,80555.5120693737,-0.24501614800669153
0.7000000000000001,0.30000000000000004,0.8,81793.0926203485,81485.83312838917,0.3756545719398373
0.7000000000000001,0.30000000000000004,0.9,82029.667043099,82221.47527022036,-0.2338278747621544
0.7000000000000001,0.30000000000000004,1.0,81732.55622882945,82762.43849486715,-1.260063692556376
0.7000000000000001,0.4,0.0,70303.46997702385,70840.43536725975,-0.7637822008094144
0.7000000000000001,0.4,0.1,72642.37251338015,72918.1520150977,-0.3796399982210875
0.7000000000000001,0.4,0.2,74769.34156371758,74835.24971641497,-0.08814863327534243
0.7000000000000001,0.4,0.30000000000000004,76508.80182854457,76591.7284712115,-0.1083883692921664
0.7000000000000001,0.4,0.4,78220.75906121812,78187.58827948736,0.04240662214080661
0.7000000000000001,0.4,0.5,79813.51645480249,79622.82914124253,0.23891606588709066
0.7000000000000001,0.4,0.6000000000000001,81068.45980909317,80897.451056477,0.21094363087552398
0.7000000000000001,0.4,0.7000000000000001,82151.9617319487,82011.45402519076,0.1710339032638065
0.7000000000000001,0.4,0.8,83713.58470024717,82964.83804738383,0.8944147542413471
0.7000000000000001,0.4,0.9,83302.92698463383,83757.60312305621,-0.5458105193665636
0.7000000000000001,0.4,1.0,84875.30018271033,84389.74925220788,0.5720756562359188
0.7000000000000001,0.5,0.0,71891.31811803936,72436.31553813608,-0.7580851685065607
0.7000000000000001,0.5,0.1,75020.98227180053,74504.82221409146,0.6880209270508184
0.7000000000000001,0.5,0.2,76783.09504106546,76389.89104792883,0.5120970871600522
0.7000000000000001,0.5,0.30000000000000004,78213.36612634922,78091.5220396482,0.15578422555575622
0.7000000000000001,0.5,0.4,79689.72213722231,79609.71518924962,0.10039807622233489
0.7000000000000001,0.5,0.5,80638.13050628257,80944.47049673305,-0.37989470803345277
0.7000000000000001,0.5,0.6000000000000001,82103.06121622794,82095.78796209849,0.008858688119190347
0.7000000000000001,0.5,0.7000000000000001,83405.47416308484,83063.66758534593,0.4098131221825678
0.7000000000000001,0.5,0.8,82553.07570702267,83848.10936647542,-1.5687285402287932
0.7000000000000001,0.5,0.9,83049.54446794426,84449.11330548691,-1.6852215704601061
0.7000000000000001,0.5,1.0,84245.70529532628,84866.6794023804,-0.7370988288094614
0.7000000000000001,0.6000000000000001,0.0,73373.95693744185,73379.8954877329,-0.008093539641194067
0.7000000000000001,0.6000000000000001,0.1,75179.70364578415,75645.33905139097,-0.6193631831813352
0.7000000000000001,0.6000000000000001,0.2,77693.7889041695,77647.64701107284,0.05938942320546917
0.7000000000000001,0.6000000000000001,0.30000000000000004,80027.0686609986,79386.81936677851,0.800040917320415
0.7000000000000001,0.6000000000000001,0.4,80327.30654909548,80862.856118508,-0.6667092330367176
0.7000000000000001,0.6000000000000001,0.5,82245.43723779448,82075.75726626128,0.20630928259595685
0.7000000000000001,0.6000000000000001,0.6000000000000001,83217.50017807586,83025.52281003837,0.23069350512414263
0.7000000000000001,0.6000000000000001,0.7000000000000001,84173.22296524771,83712.15274983924,0.5477635275993084
0.7000000000000001,0.6000000000000001,0.8,84403.97702097642,84135.64708566394,0.31791148330108066
0.7000000000000001,0.6000000000000001,0.9,83482.44405356188,84296.00581751244,-0.9745303616513535
0.7000000000000001,0.6000000000000001,1.0,84131.36602194801,84193.22894538473,-0.07353134313852307
0.7000000000000001,0.7000000000000001,0.0,73640.49096148674,73671.17521605015,-0.041667639857888954
0.7000000000000001,0.7000000000000001,0.1,75622.5685474438,76339.70252699623,-0.9483068260270908
0.7000000000000001,0.7000000000000001,0.2,78519.0733903753,78608.517605847,-0.11391399772002417
0.7000000000000001,0.7000000000000001,0.30000000000000004,80453.13925379318,80477.6204526024,-0.030429140536063368
0.7000000000000001,0.7000000000000001,0.4,82149.02761126,81947.01106726247,0.24591471119231414
0.7000000000000001,0.7000000000000001,0.5,82623.56464034093,83016.68944982722,-0.4758022861849984
0.7000000000000001,0.7000000000000001,0.6000000000000001,82262.93678319275,83686.65560029661,-1.730692913208442
0.7000000000000001,0.7000000000000001,0.7000000000000001,83715.88523740866,83956.90951867068,-0.2879074629367055
0.7000000000000001,0.7000000000000001,0.8,84200.11833857498,83827.45120494942,0.4425969238273878
0.7000000000000001,0.7000000000000001,0.9,83438.78840870374,83298.28065913281,0.16839620067669844
0.7000000000000001,0.7000000000000001,1.0,81808.2210336181,82369.39788122087,-0.6859663252818513
0.7000000000000001,0.8,0.0,72663.7742323138,73310.15472308786,-0.889549844613801
0.7000000000000001,0.8,0.1,77130.44355507326,76587.91264090728,0.7033940026269909
0.7000000000000001,0.8,0.2,79785.18329371553,79272.50283225128,0.6425760276527792
0.7000000000000001,0.8,0.30000000000000004,81141.8176813569,81363.92529711987,-0.2737276808798968
0.7000000000000001,0.8,0.4,82999.72540137402,82862.18003551307,0.16571785653000565
0.7000000000000001,0.8,0.5,83757.69751249262,83767.26704743087,-0.011425260271531124
0.7000000000000001,0.8,0.6000000000000001,84519.73406023081,84079.18633287326,0.521236528079475
0.7000000000000001,0.8,0.7000000000000001,84112.82317467166,83797.93789184027,0.37436061583320723
0.7000000000000001,0.8,0.8,82606.66658793305,82923.52172433185,-0.3835709023090866
0.7000000000000001,0.8,0.9,82324.49619865668,81455.93783034803,1.055042433800909
0.7000000000000001,0.8,1.0,78954.05053968515,79395.18620988882,-0.5587245583834122
0.7000000000000001,0.9,0.0,73144.98050598528,72296.83400884602,1.159541627152193
0.7000000000000001,0.9,0.1,76667.88989347224,76389.96939312408,0.3624992167311822
0.7000000000000001,0.9,0.2,79088.34036577874,79639.60269028571,-0.6970209792713001
0.7000000000000001,0.9,0.30000000000000004,81742.53786453142,82045.73390033095,-0.37091585815698697
0.7000000000000001,0.9,0.4,83510.82893183055,83608.36302325978,-0.11679214860727642
0.7000000000000001,0.9,0.5,83638.66035702404,84327.49005907224,-0.8235781146037333
0.7000000000000001,0.9,0.6000000000000001,84327.5907460365,84203.1150077683,0.14760974097205615
0.7000000000000001,0.9,0.7000000000000001,83213.58569469902,83235.23786934794,-0.026019999580784117
0.7000000000000001,0.9,0.8,81590.63005470931,81423.85864381123,0.20440019985905397
0.7000000000000001,0.9,0.9,79435.99857325446,78768.97733115811,0.8396964274090866
0.7000000000000001,0.9,1.0,75042.00137292534,75270.59393138858,-0.3046194854628567
0.7000000000000001,1.0,0.0,70801.35740965624,70631.21307332467,0.24031225185007235
0.7000000000000001,1.0,0.1,76175.9610599011,75745.87278364663,0.5645984248446543
0.7000000000000001,1.0,0.2,80372.25905264291,79709.81717995027,0.8242170625796968
0.7000000000000001,1.0,0.30000000000000004,82521.09517927635,82523.04626223558,-0.002364344480637375
0.7000000000000001,1.0,0.4,83684.00677852293,84185.56003050259,-0.599341823231599
0.7000000000000001,1.0,0.5,85317.17912780632,84697.3584847513,0.7264898457630907
0.7000000000000001,1.0,0.6000000000000001,83304.70492361154,84058.44162498169,-0.9047948757051634
0.7000000000000001,1.0,0.7000000000000001,82166.58386570025,82268.80945119377,-0.12441260264708934
0.7000000000000001,1.0,0.8,79316.57392486466,79328.46196338756,-0.014988088787294218
0.7000000000000001,1.0,0.9,75928.8556245584,75237.39916156301,0.9106636170238184
0.7000000000000001,1.0,1.0,69963.15417534945,69995.62104572014,-0.046405669889200085
0.8,0.0,0.0,57584.09490884091,57591.683710608544,-0.013178642087970547
0.8,0.0,0.1,62495.297950020125,62076.05017068823,0.6708469166227291
0.8,0.0,0.2,65988.49675942608,65851.00615507353,0.20835541208614589
0.8,0.0,0.30000000000000004,68987.9644922159,68916.5516637644,0.10351490869042877
0.8,0.0,0.4,71291.14600350609,71272.68669676091,0.025892846138664872
0.8,0.0,0.5,72335.86813967496,72919.41125406302,-0.8067133628109355
0.8,0.0,0.6000000000000001,73353.94586981593,73856.72533567072,-0.685415705853228
0.8,0.0,0.7000000000000001,74870.1612609321,74084.62894158403,1.049192770682558
0.8,0.0,0.8,73281.05006633858,73603.12207180297,-0.43950244322758764
0.8,0.0,0.9,72606.92271852528,72412.20472632747,0.26818102862267185
0.8,0.0,1.0,70731.47577572682,70511.87690515761,0.31046838505888336
0.8,0.1,0.0,62232.42130970033,62107.496426302925,0.2007392300802746
0.8,0.1,0.1,66306.66891011567,65649.73303946301,0.9907538433927168
0.8,0.1,0.2,68988.70725894846,68712.07744901258,0.4009783933152355
0.8,0.1,0.30000000000000004,71879.10316164656,71294.52965495165,0.8132732337801775
0.8,0.1,0.4,73466.15711966873,73397.08965728019,0.09401262444698008
0.8,0.1,0.5,75554.9133901625,75019.75745599822,0.7083006387695298
0.8,0.1,0.6000000000000001,75711.16349495988,76162.53305110575,-0.5961730546855502
0.8,0.1,0.7000000000000001,77808.55978587712,76825.41644260276,1.2635413712577335
0.8,0.1,0.8,76775.77377515066,77008.40763048925,-0.3030042471729295
0.8,0.1,0.9,76498.44725075338,76711.50661476524,-0.27851462568053914
0.8,0.1,1.0,76509.53547682996,75934.71339543072,0.7513077655180848
0.8,0.2,0.0,65655.30833504077,65899.37325547023,-0.3717367667881335
0.8,0.2,0.1,69332.03369413225,68730.48975713066,0.8676277111030299
0.8,0.2,0.2,72013.35930355571,71249.02249748568,1.0613819622663967
